id,event_id,league_name,home_team,away_team,event_time,bet_type,selection,handicap,odds,fair_odds,estimated_roi,result,profit,created_at,updated_at,actual_result,home_elo_at_bet,away_elo_at_bet,elo_prob_home,implied_prob,bet_edge,min_roi_required,bet_decision_reason,player_form_home,player_form_away,h2h_summary,bet_timestamp
705,183239317,Czech Liga Pro,Zdenek Kasinski,Lubor Sulava,2025-10-19T08:30:00,Total,Under U 75.5,75.5,1.83,1.4545454545454546,25.812500000000004,1.0,0.8300000000000001,2025-10-18 14:19:58,2025-10-19 14:17:11,72 games,1521.8755966344631,1539.4450240173,0.4747370920376908,0.5464480874316939,0.14105191256830607,25.0,Aceita: Under em Jogo Desequilibrado com ROI 25.81% >= 25%,N/A,N/A,N/A,2025-10-18T14:19:38.930532
706,183239318,Czech Liga Pro,Jaroslav Strnad 1964,Radek Golis,2025-10-19T08:30:00,Total,Under U 76.5,76.5,1.83,1.4036697247706422,30.372549019607852,1.0,0.8300000000000001,2025-10-18 14:19:58,2025-10-19 14:17:12,68 games,1519.9995491161148,1477.5036804639253,0.5608533088664457,0.5464480874316939,0.16597021322190086,25.0,Aceita: Under em Jogo Desequilibrado com ROI 30.37% >= 25%,N/A,N/A,N/A,2025-10-18T14:19:39.065031
707,183239324,Czech Liga Pro,Ladislav Havel 1956,Pavel Berdych,2025-10-19T10:00:00,Total,Under U 76.5,76.5,1.83,1.4285714285714286,28.09999999999999,1.0,0.8300000000000001,2025-10-18 14:19:58,2025-10-19 14:17:25,57 games,1462.5133102137706,1486.1996001312837,0.4659654008076463,0.5464480874316939,0.15355191256830603,25.0,Aceita: Under em Jogo Desequilibrado com ROI 28.10% >= 25%,N/A,N/A,N/A,2025-10-18T14:19:39.616292
708,183239326,Czech Liga Pro,Radek Golis,Jiri Grohsgott,2025-10-19T10:00:00,Total,Under U 77.5,77.5,1.83,1.3649289099526067,34.072916666666664,1.0,0.8300000000000001,2025-10-18 14:19:58,2025-10-19 14:17:29,65 games,1477.5036804639253,1460.469376357578,0.524494710455782,0.5464480874316939,0.1861908014571949,15.0,Aceita: Under em Jogo Parelho com ROI 34.07% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:39.928815
709,183239328,Czech Liga Pro,Vaclav Zidek,Roman Guliak,2025-10-19T10:00:00,Total,Under U 76.5,76.5,1.9,1.4444444444444444,31.538461538461526,0.0,-1.0,2025-10-18 14:19:58,2025-10-19 14:17:30,96 games,1535.5659150586366,1484.6117960627494,0.5728076246111361,0.5263157894736842,0.1659919028340081,15.0,Aceita: Under em Jogo Parelho com ROI 31.54% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:40.233359
710,183239334,Czech Liga Pro,Jakub Levicky,Milan Jasek,2025-10-19T10:30:00,Total,Under U 74.5,74.5,2.0,1.612121212121212,24.06015037593985,1.0,1.0,2025-10-18 14:19:58,2025-10-19 14:17:34,69 games,1530.8358368427546,1520.0000914037323,0.5155888372221766,0.5,0.12030075187969924,15.0,Aceita: Under em Jogo Parelho com ROI 24.06% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:40.754451
711,183239340,Czech Liga Pro,Lubor Sulava,Ladislav Havel 1956,2025-10-19T11:30:00,Total,Under U 75.5,75.5,1.83,1.3333333333333333,37.25000000000001,1.0,0.8300000000000001,2025-10-18 14:19:58,2025-10-19 14:17:41,55 games,1539.4450240173,1462.5133102137706,0.6089390007177132,0.5464480874316939,0.20355191256830607,15.0,Aceita: Under em Jogo Parelho com ROI 37.25% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:41.541201
712,183239348,Czech Liga Pro,Milan Jasek,Vaclav Zidek,2025-10-19T11:30:00,Total,Under U 77.5,77.5,1.83,1.2816901408450705,42.78021978021979,0.0,-1.0,2025-10-18 14:19:58,2025-10-19 14:17:45,91 games,1520.0000914037323,1535.5659150586366,0.47761395498146697,0.5464480874316939,0.2337716927880863,15.0,Aceita: Under em Jogo Parelho com ROI 42.78% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:42.073400
713,183239353,Czech Liga Pro,Radek Golis,Milan Cetner,2025-10-19T12:00:00,Total,Under U 75.5,75.5,1.83,1.425742574257426,28.354166666666657,1.0,0.8300000000000001,2025-10-18 14:19:58,2025-10-19 14:17:49,54 games,1477.5036804639253,1560.3011282222901,0.38305048021157,0.5464480874316939,0.1549408014571949,15.0,Aceita: Under em Jogo Parelho com ROI 28.35% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:42.483351
714,183239355,Czech Liga Pro,Vaclav Zidek,Jakub Levicky,2025-10-19T12:00:00,Total,Under U 76.5,76.5,1.83,1.4034090909090908,30.396761133603256,0.0,-1.0,2025-10-18 14:19:58,2025-10-19 14:17:50,89 games,1535.5659150586366,1530.8358368427546,0.5068067092112769,0.5464480874316939,0.16610251985575553,15.0,Aceita: Under em Jogo Parelho com ROI 30.40% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:42.816726
715,183239356,Czech Liga Pro,Pavel Berdych,Lubor Sulava,2025-10-19T12:30:00,Total,Under U 78.5,78.5,1.72,1.379310344827586,24.70000000000001,1.0,0.72,2025-10-18 14:19:58,2025-10-19 14:17:55,53 games,1486.1996001312837,1539.4450240173,0.4239679843082747,0.5813953488372093,0.14360465116279075,15.0,Aceita: Under em Jogo Parelho com ROI 24.70% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:42.993183
716,183239360,Czech Liga Pro,Roman Guliak,Milan Jasek,2025-10-19T12:30:00,Total,Under U 75.5,75.5,1.9,1.5964912280701755,19.010989010989,1.0,0.8999999999999999,2025-10-18 14:19:58,2025-10-19 14:17:55,56 games,1484.6117960627494,1520.0000914037323,0.44924753979133464,0.5263157894736842,0.10005783689994219,15.0,Aceita: Under em Jogo Parelho com ROI 19.01% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:43.568047
717,183239371,Czech Liga Pro,Milan Cetner,Martin Bohac,2025-10-19T14:30:00,Total,Under U 77.5,77.5,1.72,1.476923076923077,16.458333333333318,0.0,-1.0,2025-10-18 14:19:58,2025-10-19 20:16:12,95 games,1560.3011282222901,1534.1739178636383,0.5375293611991887,0.5813953488372093,0.09568798449612392,15.0,Aceita: Under em Jogo Parelho com ROI 16.46% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:44.353459
718,183239375,Czech Liga Pro,Michal Vavrecka,Oleksandr Kolisnyk,2025-10-19T15:00:00,Total,Over O 76.5,76.5,1.83,1.4034090909090908,30.396761133603256,0.0,-1.0,2025-10-18 14:19:58,2025-10-19 20:16:12,70 games,1573.2004813439032,1557.8525763003304,0.5220730548229748,0.5464480874316939,0.16610251985575553,20.0,Aceita: Over em Jogo Parelho com ROI 30.40% >= 20%,N/A,N/A,N/A,2025-10-18T14:19:44.875979
719,183239376,Czech Liga Pro,Michal Syroha,Milan Cetner,2025-10-19T15:00:00,Total,Under U 77.5,77.5,1.83,1.3236009732360097,38.25919117647059,1.0,0.8300000000000001,2025-10-18 14:19:58,2025-10-19 20:16:12,64 games,1493.410999025054,1560.3011282222901,0.40490934905888243,0.5464480874316939,0.209066618450659,15.0,Aceita: Under em Jogo Parelho com ROI 38.26% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:45.146759
720,183239386,Czech Liga Pro,Lukas Zeman,Oleksandr Kolisnyk,2025-10-19T16:00:00,Total,Over O 75.5,75.5,1.83,1.4539473684210527,25.86425339366516,1.0,0.8300000000000001,2025-10-18 14:19:58,2025-10-19 20:16:13,99 games,1518.003075171794,1557.8525763003304,0.4429021165191939,0.5464480874316939,0.14133471799817032,20.0,Aceita: Over em Jogo Parelho com ROI 25.86% >= 20%,N/A,N/A,N/A,2025-10-18T14:19:46.252226
721,183239392,Czech Liga Pro,Michal Syroha,Martin Bohac,2025-10-19T16:30:00,Total,Under U 77.5,77.5,1.72,1.3421052631578947,28.156862745098042,1.0,0.72,2025-10-18 14:19:58,2025-10-19 20:16:13,60 games,1493.410999025054,1534.1739178636383,0.4416051372838628,0.5813953488372093,0.16370269037847696,15.0,Aceita: Under em Jogo Parelho com ROI 28.16% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:47.004650
722,183239401,Czech Liga Pro,Petr Sebera,Martin Sychra,2025-10-19T18:30:00,Total,Under U 75.5,75.5,1.83,1.518610421836228,20.504901960784338,0.0,-1.0,2025-10-18 14:19:58,2025-10-19 20:16:14,94 games,1547.0106705907563,1537.8692884539892,0.5131524715206556,0.5464480874316939,0.11204864459444996,15.0,Aceita: Under em Jogo Parelho com ROI 20.50% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:48.156989
723,183239411,Czech Liga Pro,Martin Sychra,Lukas Tonar,2025-10-19T19:30:00,Total,Under U 76.5,76.5,1.83,1.565217391304348,16.916666666666657,0.0,-1.0,2025-10-18 14:19:58,2025-10-19 20:16:15,93 games,1537.8692884539892,1453.1564236167437,0.6195518394519608,0.5464480874316939,0.09244080145719491,15.0,Aceita: Under em Jogo Parelho com ROI 16.92% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:49.316491
724,183239416,Czech Liga Pro,Lukas Tonar,Petr Sebera,2025-10-19T20:00:00,Total,Under U 75.5,75.5,1.83,1.457142857142857,25.588235294117656,1.0,0.8300000000000001,2025-10-18 14:19:58,2025-10-19 20:16:15,52 games,1453.1564236167437,1547.0106705907563,0.36812513034885724,0.5464480874316939,0.13982642237222764,15.0,Aceita: Under em Jogo Parelho com ROI 25.59% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:49.723313
725,183239435,Czech Liga Pro,Stanislav Olejarcik,Dmitro Parhomenko,2025-10-19T23:30:00,Total,Under U 75.5,75.5,1.83,1.4999999999999998,22.00000000000002,1.0,0.8300000000000001,2025-10-18 14:19:58,2025-10-20 08:21:37,56 games,1481.8419346642847,1452.1749303546012,0.5425907888525915,0.5464480874316939,0.12021857923497281,15.0,Aceita: Under em Jogo Parelho com ROI 22.00% >= 15%,N/A,N/A,N/A,2025-10-18T14:19:51.892993
726,183239442,Czech Liga Pro,Jaroslav Bares,Marek Chlebecek,2025-10-20T00:30:00,Total,Over O 77.5,77.5,2.0,1.643835616438356,21.66666666666668,1.0,1.0,2025-10-18 14:19:58,2025-10-20 08:21:38,98 games,1522.4541300044907,1526.4387689500657,0.4942658950045442,0.5,0.10833333333333339,20.0,Aceita: Over em Jogo Parelho com ROI 21.67% >= 20%,N/A,N/A,N/A,2025-10-18T14:19:52.775375
801,183293789,Czech Liga Pro,Ladislav Novotny,Vladimir Kubat,2025-10-20T06:00:00,Total,Under U 76.5,76.5,1.83,1.3654618473895583,34.02058823529411,0.0,-1.0,2025-10-19 14:16:39,2025-10-20 08:21:39,90 games,1587.4641313299655,1371.4978932895106,0.7761208075163624,0.5464480874316939,0.1859048537447766,25.0,Aceita: Under em Jogo Desequilibrado com ROI 34.02% >= 25%,N/A,N/A,N/A,2025-10-19T14:16:16.317733
802,183293804,Czech Liga Pro,Miroslav Tuma,Lubor Sulava,2025-10-20T06:30:00,Total,Under U 75.5,75.5,1.83,1.391304347826087,31.53125000000001,1.0,0.8300000000000001,2025-10-19 14:16:39,2025-10-20 08:21:39,74 games,1521.1833715366633,1537.3922591658425,0.47669044420343765,0.5464480874316939,0.17230191256830607,25.0,Aceita: Under em Jogo Desequilibrado com ROI 31.53% >= 25%,N/A,N/A,N/A,2025-10-19T14:16:17.263788
803,183293805,Czech Liga Pro,Jaromir Cernik,Petr Serak,2025-10-20T06:30:00,Total,Under U 77.5,77.5,1.83,1.5789473684210527,15.900000000000002,1.0,0.8300000000000001,2025-10-19 14:16:39,2025-10-20 08:21:39,76 games,1462.448769975076,1543.1695171775466,0.3858795107568884,0.5464480874316939,0.08688524590163937,15.0,Aceita: Under em Jogo Parelho com ROI 15.90% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:17.420600
804,183293808,Czech Liga Pro,Ladislav Havel 1956,Miroslav Tuma,2025-10-20T07:00:00,Total,Under U 75.5,75.5,1.83,1.391304347826087,31.53125000000001,0.0,-1.0,2025-10-19 14:16:39,2025-10-20 08:21:40,96 games,1462.5133102137706,1521.1833715366633,0.41636050113111955,0.5464480874316939,0.17230191256830607,15.0,Aceita: Under em Jogo Parelho com ROI 31.53% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:17.986149
805,183293813,Czech Liga Pro,Jaroslav Strnad 1961,Ladislav Novotny,2025-10-20T07:30:00,Total,Under U 76.5,76.5,1.83,1.4285714285714286,28.09999999999999,0.0,-1.0,2025-10-19 14:16:39,2025-10-20 08:21:40,78 games,1372.9190723955603,1587.4641313299655,0.22530390518080873,0.5464480874316939,0.15355191256830603,25.0,Aceita: Under em Jogo Desequilibrado com ROI 28.10% >= 25%,N/A,N/A,N/A,2025-10-19T14:16:18.565242
806,183293823,Czech Liga Pro,Vladimir Kubat,Jaroslav Strnad 1961,2025-10-20T08:30:00,Total,Under U 76.5,76.5,1.83,1.3654618473895583,34.02058823529411,0.0,-1.0,2025-10-19 14:16:39,2025-10-20 14:16:43,104 games,1371.4978932895106,1372.9190723955603,0.4979547702669056,0.5464480874316939,0.1859048537447766,15.0,Aceita: Under em Jogo Parelho com ROI 34.02% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:19.854391
807,183293824,Czech Liga Pro,Ladislav Havel 1956,Lubor Sulava,2025-10-20T08:30:00,Total,Under U 75.5,75.5,1.83,1.3333333333333333,37.25000000000001,0.0,-1.0,2025-10-19 14:16:39,2025-10-20 14:16:43,91 games,1462.5133102137706,1537.3922591658425,0.3938785228773878,0.5464480874316939,0.20355191256830607,25.0,Aceita: Under em Jogo Desequilibrado com ROI 37.25% >= 25%,N/A,N/A,N/A,2025-10-19T14:16:20.034573
808,183293850,Czech Liga Pro,Tomas Postelt,Lukas Jindrak,2025-10-20T12:00:00,Total,Under U 78.5,78.5,1.83,1.3186813186813187,38.775000000000006,0.0,-1.0,2025-10-19 14:16:39,2025-10-20 14:16:48,102 games,1501.4369822286308,1544.267542514864,0.4386722215175551,0.5464480874316939,0.21188524590163937,15.0,Aceita: Under em Jogo Parelho com ROI 38.78% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:22.432583
809,183293852,Czech Liga Pro,Milan Chalupnicek,Pavel Sprynar,2025-10-20T12:00:00,Total,Over O 76.5,76.5,1.83,1.5136986301369861,20.895927601809973,0.0,-1.0,2025-10-19 14:16:39,2025-10-20 14:16:48,70 games,1477.5062828595999,1439.6620423323336,0.5542478675224106,0.5464480874316939,0.1141853967312021,20.0,Aceita: Over em Jogo Parelho com ROI 20.90% >= 20%,N/A,N/A,N/A,2025-10-19T14:16:22.524957
810,183293863,Czech Liga Pro,Vratislav Petracek,Lukas Jindrak,2025-10-20T14:00:00,Total,Under U 78.5,78.5,1.83,1.40625,30.133333333333347,1.0,0.8300000000000001,2025-10-19 14:16:39,2025-10-20 14:16:50,77 games,1541.8081529305719,1544.267542514864,0.4964607129935366,0.5464480874316939,0.1646630236794172,15.0,Aceita: Under em Jogo Parelho com ROI 30.13% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:23.682044
811,183293866,Czech Liga Pro,Jakub Levicky,Vaclav Zidek,2025-10-20T14:00:00,Total,Under U 75.5,75.5,1.9,1.4034090909090908,35.384615384615394,0.0,-1.0,2025-10-19 14:16:39,2025-10-20 20:18:07,79 games,1530.8358368427546,1535.5659150586366,0.493193290788723,0.5263157894736842,0.18623481781376527,15.0,Aceita: Under em Jogo Parelho com ROI 35.38% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:24.176834
812,183293870,Czech Liga Pro,Jaroslav Bresky,Vladimir Cermak,2025-10-20T14:30:00,Total,Over O 76.5,76.5,1.83,1.5035971223021583,21.708133971291875,1.0,0.8300000000000001,2025-10-19 14:16:39,2025-10-20 20:18:08,83 games,1474.6661190495386,1454.3236567509366,0.5292417492329251,0.5464480874316939,0.11862368290323433,15.0,Aceita: Over em Jogo Desequilibrado com ROI 21.71% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:24.356017
813,183293874,Czech Liga Pro,Lukas Jindrak,Tomas Postelt,2025-10-20T15:00:00,Total,Under U 78.5,78.5,1.83,1.3186813186813187,38.775000000000006,1.0,0.8300000000000001,2025-10-19 14:16:39,2025-10-20 20:18:09,73 games,1544.267542514864,1501.4369822286308,0.5613277784824449,0.5464480874316939,0.21188524590163937,15.0,Aceita: Under em Jogo Parelho com ROI 38.78% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:24.848192
814,183293875,Czech Liga Pro,Frantisek Just,Jaroslav Bresky,2025-10-20T15:00:00,Total,Over O 76.5,76.5,1.83,1.359073359073359,34.6505681818182,0.0,-1.0,2025-10-19 14:16:39,2025-10-20 20:18:09,55 games,1513.3956702307116,1474.6661190495386,0.5555065838324383,0.5464480874316939,0.18934736711376066,20.0,Aceita: Over em Jogo Parelho com ROI 34.65% >= 20%,N/A,N/A,N/A,2025-10-19T14:16:24.920859
815,183293885,Czech Liga Pro,Jakub Hradecky,Jaroslav Bresky,2025-10-20T16:00:00,Total,Over O 75.5,75.5,1.83,1.4463667820069204,26.523923444976084,0.0,-1.0,2025-10-19 14:16:39,2025-10-20 20:18:11,63 games,1386.6988703220288,1474.6661190495386,0.3760424763439646,0.5464480874316939,0.1449394723769185,20.0,Aceita: Over em Jogo Parelho com ROI 26.52% >= 20%,N/A,N/A,N/A,2025-10-19T14:16:26.027543
816,183293896,Czech Liga Pro,Vaclav Zidek,Roman Guliak,2025-10-20T16:30:00,Total,Under U 77.5,77.5,1.83,1.4444444444444444,26.692307692307693,1.0,0.8300000000000001,2025-10-19 14:16:39,2025-10-20 20:18:13,73 games,1535.5659150586366,1484.6117960627494,0.5728076246111361,0.5464480874316939,0.14585960487599836,15.0,Aceita: Under em Jogo Parelho com ROI 26.69% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:26.941841
817,183293919,Czech Liga Pro,Jan Sucharda,Martin Huk,2025-10-20T19:30:00,Total,Over O 71.5,71.5,1.83,1.4953703703703705,22.37770897832817,1.0,0.8300000000000001,2025-10-19 14:16:39,2025-10-20 20:18:15,115 games,1460.863836461879,1497.8794321240537,0.4469309136010305,0.5464480874316939,0.12228256272310478,15.0,Aceita: Over em Jogo Desequilibrado com ROI 22.38% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:28.168444
818,183293931,Czech Liga Pro,Pavel Fojt,Jaroslav Bresky,2025-10-20T20:00:00,Total,Over O 74.5,74.5,1.83,1.5408560311284045,18.765151515151523,1.0,0.8300000000000001,2025-10-19 14:16:39,2025-10-21 08:22:12,82 games,1359.2413307867012,1474.6661190495386,0.3397432718039077,0.5464480874316939,0.10254181155820508,15.0,Aceita: Over em Jogo Desequilibrado com ROI 18.77% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:28.956848
819,183293938,Czech Liga Pro,Jiri Pozarsky,Martin Sopko,2025-10-20T20:30:00,Total,Under U 76.5,76.5,1.83,1.4068965517241379,30.07352941176472,1.0,0.8300000000000001,2025-10-19 14:16:39,2025-10-21 08:22:12,49 games,1463.8260260639265,1480.8550286796265,0.4755129006978209,0.5464480874316939,0.1643362262937963,15.0,Aceita: Under em Jogo Parelho com ROI 30.07% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:29.615531
820,183293952,Czech Liga Pro,Petr Picek,Petr Bruzek,2025-10-20T23:00:00,Total,Under U 75.5,75.5,1.83,1.4161490683229812,29.223684210526336,0.0,-1.0,2025-10-19 14:16:39,2025-10-21 08:22:13,87 games,1443.0666669430398,1532.7456249540853,0.3737333696550824,0.5464480874316939,0.15969226344549914,15.0,Aceita: Under em Jogo Parelho com ROI 29.22% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:31.092716
821,183293954,Czech Liga Pro,Oleksandr Kolisnyk,Jakub Vales,2025-10-20T23:30:00,Total,Over O 75.5,75.5,1.83,1.426829268292683,28.25641025641026,0.0,-1.0,2025-10-19 14:16:39,2025-10-21 08:22:13,73 games,1557.8525763003304,1533.3071604901995,0.535265042453593,0.5464480874316939,0.15440661342300688,20.0,Aceita: Over em Jogo Parelho com ROI 28.26% >= 20%,N/A,N/A,N/A,2025-10-19T14:16:31.344978
822,183293961,Czech Liga Pro,Petr Bruzek,Milan Smrcek,2025-10-21T00:00:00,Total,Under U 76.5,76.5,1.83,1.4237288135593222,28.535714285714285,1.0,0.8300000000000001,2025-10-19 14:16:39,2025-10-21 08:22:13,54 games,1532.7456249540853,1446.8810784714324,0.6211132446289982,0.5464480874316939,0.1559328649492584,15.0,Aceita: Under em Jogo Parelho com ROI 28.54% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:32.087167
823,183293962,Czech Liga Pro,Daniel Kouble,Jaroslav Bares,2025-10-21T00:30:00,Total,Over O 73.5,73.5,1.83,1.282798833819242,42.65681818181819,0.0,-1.0,2025-10-19 14:16:39,2025-10-21 08:22:13,60 games,1488.4455119190948,1522.4541300044907,0.4512133797663965,0.5464480874316939,0.2330973671137606,15.0,Aceita: Over em Jogo Desequilibrado com ROI 42.66% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:32.161320
824,183293969,Czech Liga Pro,Michal Vavrecka,Oleksandr Kolisnyk,2025-10-21T01:00:00,Total,Over O 76.5,76.5,1.83,1.4034090909090908,30.396761133603256,0.0,-1.0,2025-10-19 14:16:39,2025-10-21 08:22:14,74 games,1573.2004813439032,1557.8525763003304,0.5220730548229748,0.5464480874316939,0.16610251985575553,20.0,Aceita: Over em Jogo Parelho com ROI 30.40% >= 20%,N/A,N/A,N/A,2025-10-19T14:16:32.816382
825,183293977,Czech Liga Pro,Patrik Pycha,Daniel Kouble,2025-10-21T02:00:00,Total,Over O 74.5,74.5,1.83,1.4776119402985077,23.84848484848484,1.0,0.8300000000000001,2025-10-19 14:16:39,2025-10-21 08:22:14,85 games,1509.657445009953,1488.4455119190948,0.5304885534644785,0.5464480874316939,0.13031958933598276,15.0,Aceita: Over em Jogo Desequilibrado com ROI 23.85% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:33.619935
826,183293986,Czech Liga Pro,Petr Bruzek,Mihail Trinta,2025-10-21T02:30:00,Total,Under U 75.5,75.5,1.83,1.5584415584415583,17.42500000000001,0.0,-1.0,2025-10-19 14:16:39,2025-10-21 08:22:14,92 games,1532.7456249540853,1539.1350554352314,0.4908059068507773,0.5464480874316939,0.09521857923497279,15.0,Aceita: Under em Jogo Parelho com ROI 17.43% >= 15%,N/A,N/A,N/A,2025-10-19T14:16:34.543121
913,183298558,Czech Liga Pro,Lukas Duda,Filip Zurek,2025-10-20T08:30:00,Total,Under U 76.5,76.5,1.83,1.0,83.0,0.0,-1.0,2025-10-20 08:21:34,2025-10-20 14:16:43,104 games,1501.135458396981,1501.155047334043,0.4999718092534882,0.5464480874316939,0.45355191256830607,15.0,Aceita: Under em Jogo Parelho com ROI 83.00% >= 15%,N/A,N/A,N/A,2025-10-20T08:21:34.585834
916,183352813,Czech Liga Pro,Jaromir Cernik,Matej Pycha,2025-10-21T07:30:00,Total,Under U 77.5,77.5,1.83,1.5315315315315314,19.48823529411765,1.0,0.8300000000000001,2025-10-20 14:16:39,2025-10-21 08:22:18,48 games,1467.5740430173043,1518.8011727433038,0.42680785628897255,0.5464480874316939,0.10649308903889432,15.0,Aceita: Under em Jogo Parelho com ROI 19.49% >= 15%,N/A,N/A,N/A,2025-10-20T14:16:15.623884
917,183352835,Czech Liga Pro,Matej Pycha,Jaromir Cernik,2025-10-21T10:30:00,Total,Under U 77.5,77.5,1.83,1.5315315315315314,19.48823529411765,1.0,0.8300000000000001,2025-10-20 14:16:39,2025-10-21 14:16:27,48 games,1518.8011727433038,1467.5740430173043,0.5731921437110274,0.5464480874316939,0.10649308903889432,15.0,Aceita: Under em Jogo Parelho com ROI 19.49% >= 15%,N/A,N/A,N/A,2025-10-20T14:16:18.648886
918,183352837,Czech Liga Pro,Jaroslav Strnad 1961,Vladimir Kubat,2025-10-21T10:30:00,Total,Under U 76.5,76.5,1.83,1.48471615720524,23.255882352941192,1.0,0.8300000000000001,2025-10-20 14:16:39,2025-10-21 14:16:28,46 games,1352.5789307682614,1383.1256718588113,0.4561526281461591,0.5464480874316939,0.127081324333012,15.0,Aceita: Under em Jogo Parelho com ROI 23.26% >= 15%,N/A,N/A,N/A,2025-10-20T14:16:18.932151
919,183352849,Czech Liga Pro,Miroslav Tuma,Matej Pycha,2025-10-21T12:00:00,Total,Under U 76.5,76.5,1.83,1.4451901565995526,26.626934984520123,0.0,-1.0,2025-10-20 14:16:39,2025-10-21 14:16:33,77 games,1475.5873629849602,1518.8011727433038,0.4381290524875776,0.5464480874316939,0.1455023769645909,25.0,Aceita: Under em Jogo Desequilibrado com ROI 26.63% >= 25%,N/A,N/A,N/A,2025-10-20T14:16:20.631238
920,183352851,Czech Liga Pro,Ladislav Novotny,Jaroslav Strnad 1961,2025-10-21T12:00:00,Total,Under U 76.5,76.5,1.83,1.4285714285714286,28.09999999999999,1.0,0.8300000000000001,2025-10-20 14:16:39,2025-10-21 14:16:33,49 games,1581.7762044262067,1352.5789307682614,0.7890761335723651,0.5464480874316939,0.15355191256830603,25.0,Aceita: Under em Jogo Desequilibrado com ROI 28.10% >= 25%,N/A,N/A,N/A,2025-10-20T14:16:20.995732
921,183352857,Czech Liga Pro,Cesta Havrda,Vladimir Kubat,2025-10-21T12:30:00,Total,Under U 76.5,76.5,1.83,1.5641646489104115,16.995356037151723,0.0,-1.0,2025-10-20 14:16:39,2025-10-21 14:16:34,97 games,1421.5789657247688,1383.1256718588113,0.555113882592311,0.5464480874316939,0.09287079801722253,15.0,Aceita: Under em Jogo Parelho com ROI 17.00% >= 15%,N/A,N/A,N/A,2025-10-20T14:16:21.709050
922,183352859,Czech Liga Pro,Erik Mares,Jan Zajicek,2025-10-21T14:00:00,Total,Under U 77.5,77.5,1.83,1.391304347826087,31.53125000000001,0.0,-1.0,2025-10-20 14:16:39,2025-10-21 20:19:05,91 games,1557.267337896741,1530.4676386905035,0.5384915571125802,0.5464480874316939,0.17230191256830607,25.0,Aceita: Under em Jogo Desequilibrado com ROI 31.53% >= 25%,N/A,N/A,N/A,2025-10-20T14:16:21.936022
923,183352869,Czech Liga Pro,Adrian Walek,Libor Prikasky,2025-10-21T14:30:00,Total,Over O 76.5,76.5,1.83,1.1666666666666665,56.857142857142875,1.0,0.8300000000000001,2025-10-20 14:16:39,2025-10-21 20:19:09,84 games,1563.3637443949074,1501.2016436739918,0.5885159610839414,0.5464480874316939,0.3106947697111633,20.0,Aceita: Over em Jogo Parelho com ROI 56.86% >= 20%,N/A,N/A,N/A,2025-10-20T14:16:22.942657
924,183352871,Czech Liga Pro,Jan Zajicek,Vojtech Koubek,2025-10-21T15:00:00,Total,Under U 76.5,76.5,1.83,1.411764705882353,29.62499999999999,1.0,0.8300000000000001,2025-10-20 14:16:39,2025-10-21 20:19:10,51 games,1530.4676386905035,1547.2866367992167,0.47581440549767434,0.5464480874316939,0.16188524590163933,25.0,Aceita: Under em Jogo Desequilibrado com ROI 29.62% >= 25%,N/A,N/A,N/A,2025-10-20T14:16:23.026081
925,183352880,Czech Liga Pro,Libor Prikasky,Lukas Martinak,2025-10-21T15:30:00,Total,Over O 76.5,76.5,1.83,1.5,21.999999999999996,0.0,-1.0,2025-10-20 14:16:39,2025-10-21 20:19:10,71 games,1501.2016436739918,1481.532253703271,0.5282763251380324,0.5464480874316939,0.1202185792349727,20.0,Aceita: Over em Jogo Parelho com ROI 22.00% >= 20%,N/A,N/A,N/A,2025-10-20T14:16:24.089571
